nome,departamento,pagina_publica,Centro,lattes
MARIA ANGELINA CARTAXO FILGUEIRAS FERNANDES,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2189402,CCM,http://lattes.cnpq.br/2004295556391430
MARIVANIA DA COSTA SANTOS,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2027594,CCM,http://lattes.cnpq.br/5924954175074341
MAURUS MARQUES DE ALMEIDA HOLANDA,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=7336150,CCM,http://lattes.cnpq.br/2786546058482445
MONICA SOUZA DE MIRANDA HENRIQUES,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=4504681,CCM,http://lattes.cnpq.br/5578295951522218
PABLO RODRIGUES COSTA ALVES,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3093745,CCM,http://lattes.cnpq.br/8251825211421561
RILVA LOPES DE SOUSA MUNOZ,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1117944,CCM,http://lattes.cnpq.br/0511250970076258
RIVANDO RODRIGUES DE SOUSA OLIVEIRA,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3145737,CCM,http://lattes.cnpq.br/2076656129391894
ROBERTO MENDES DOS SANTOS,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1226689,CCM,
SEVERINO AIRES DE ARAUJO NETO,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1845745,CCM,http://lattes.cnpq.br/1403814911531597
STENIO ABRANTES SARMENTO,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3206043,CCM,
MARILIA MARQUES PEREIRA LIRA,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1072467,CCM,
WILSON DA SILVA LESSA JUNIOR,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2106986,CCM,
FERNANDA MOURA VICTOR,CCM - DEPARTAMENTO DE MEDICINA INTERNA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1299871,CCM,
ADRIANA DE FREITAS TORRES,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1975453,CCM,http://lattes.cnpq.br/9290574585421405
ANDREA LARISSA RIBEIRO PIRES,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1642575,CCM,http://lattes.cnpq.br/8666552616354276
ANDRE TELIS DE VILELA ARAUJO,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2603713,CCM,http://lattes.cnpq.br/6183859679783721
AURELIANA BARBOZA DA SILVA,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1082852,CCM,
CAROLINA BANDEIRA DOMICIANO,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2922225,CCM,
CLARISSA QUEIROZ BEZERRA DE ARAUJO FERNANDES,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2922383,CCM,
CRISTINA WIDE PISSETTI,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1590899,CCM,http://lattes.cnpq.br/2849134394015533
DUNYA RODRIGUES MOTA CARNEIRO,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1453682,CCM,
EDUARDO HENRIQUE DE MOURA RAMOS,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2135326,CCM,
EDUARDO SERGIO SOARES SOUSA,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=7336868,CCM,http://lattes.cnpq.br/7842681867657766
EDUARDO SERGIO VALERIO BORGES DA FONSECA,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1698587,CCM,
ISELENA CLAUDINO BERNARDES NOBREGA,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1408188,CCM,
JOAO BENEDITO DE FIGUEIREDO VINAGRE,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337093,CCM,http://lattes.cnpq.br/1953181502453829
JOSE GOMES BATISTA,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337092,CCM,http://lattes.cnpq.br/8052468161547861
JULIANE DORNELAS LUCIO,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2945758,CCM,http://lattes.cnpq.br/5970902675757898
LAKYME ANGELO MANGUEIRA PORTO,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1538636,CCM,http://lattes.cnpq.br/2478225441851634
LUCIA SARMENTO DE OLIVEIRA DE FIGUEIREDO,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=566733,CCM,http://lattes.cnpq.br/0058666380118338
MARCOS AURELIO FONSECA MAGALHAES,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=332065,CCM,http://lattes.cnpq.br/4761248401570285
MOISES DIOGO DE LIMA,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2117374,CCM,http://lattes.cnpq.br/7944638987769449
RIEVANI DE SOUSA DAMIAO,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1724405,CCM,http://buscatextual.cnpq.br/buscatextual/busca.do
SABINA BASTOS MAIA,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1215847,CCM,http://lattes.cnpq.br/4258005252109191
THIAGO LINS DA COSTA ALMEIDA,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2361174,CCM,http://lattes.cnpq.br/8955462256371681
ALEXANDRE FREDERICO CASTANHEIRA OLIVEIRA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337985,CCM,http://lattes.cnpq.br/7050110146228030
ANA CLAUDIA SOARES PENAZZI,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3145607,CCM,http://lattes.cnpq.br/6668673173410602
CONSTANTINO GIOVANNI BRAGA CARTAXO,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337404,CCM,http://lattes.cnpq.br/3608234302688315
DANIEL DE ALBUQUERQUE RANGEL MOREIRA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1931230,CCM,http://lattes.cnpq.br/6276338011618048
JACKELINE NASCIMENTO APOLORI TISSIANI,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2947846,CCM,
JOACILDA DA CONCEICAO NUNES,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3277718,CCM,http://lattes.cnpq.br/7810615829428256
JULIANA CARNEIRO MONTEIRO WANDERLEY,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2373132,CCM,http://lattes.cnpq.br/5737133216014393
JULIO CAVALCANTI DE OLIVEIRA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3373143,CCM,http://lattes.cnpq.br/0250053565205987
KARINA CARVALHO DONIS,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1923894,CCM,
LIANE CARVALHO VIANA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=338226,CCM,http://lattes.cnpq.br/1787589894388443
MARILIA DENISE DE SARAIVA BARBOSA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2442567,CCM,http://lattes.cnpq.br/9117596400072584
RAYANA ELIAS MAIA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1054401,CCM,
RENATA DE CERQUEIRA PAES CORREA LIMA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1037805,CCM,http://lattes.cnpq.br/7483312647853993
RITA DE CASSIA VIEGAS GOMES LINS BITTENCOURT,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2332863,CCM,
ROXANA DE ALMEIDA ROQUE FONTES SILVA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1679329,CCM,http://lattes.cnpq.br/3780067414651204
VALDEREZ ARAUJO DE LIMA RAMOS,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1679220,CCM,http://lattes.cnpq.br/6850790263005964
VERIANA MARCIA DA NOBREGA,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1679094,CCM,http://lattes.cnpq.br/9129924922554243
DEBORA ALENCAR DE MENEZES ATHAYDE,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1228145,CCM,
ALDENILDO ARAUJO DE MORAES FERNANDES COSTEIRA,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1773873,CCM,http://lattes.cnpq.br/5241944036338945
ALEXANDRE JOSE DE MELO NETO,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1644192,CCM,http://lattes.cnpq.br/5731710963599562
ANNA LUIZA CASTRO GOMES,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1646154,CCM,http://lattes.cnpq.br/1417434825498552
BRUNA TEIXEIRA AVILA,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3003892,CCM,http://lattes.cnpq.br/6181823900525314
DANIELLA DE SOUZA BARBOSA,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2485937,CCM,http://lattes.cnpq.br/7983266879416561
DANILO FERNANDES COSTA,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=258338,CCM,http://lattes.cnpq.br/2207852125551579
DANYELLA DA SILVA BARRETO,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1983302,CCM,http://lattes.cnpq.br/8497042418293757
EDUARDO SIMON,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1631387,CCM,http://lattes.cnpq.br/0570989189352237
ERNANI VIEIRA DE VASCONCELOS FILHO,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1766619,CCM,http://lattes.cnpq.br/6626434805179236
GABRIELLA BARRETO SOARES,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1331076,CCM,http://lattes.cnpq.br/8931962961946308
JANINE AZEVEDO DO NASCIMENTO,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1507034,CCM,http://lattes.cnpq.br/1646712974050846
JULIANA SAMPAIO,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1366694,CCM,http://lattes.cnpq.br/8390769849429514
JULIANA SOUSA SOARES DE ARAUJO,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2578808,CCM,http://lattes.cnpq.br/3094033583031765
LUCIANO BEZERRA GOMES,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2370877,CCM,http://lattes.cnpq.br/2402822862588148
MARCOS OLIVEIRA DIAS VASCONCELOS,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1788473,CCM,http://lattes.cnpq.br/4635366016876793
MARIA DO SOCORRO TRINDADE MORAIS,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3552123,CCM,http://lattes.cnpq.br/9747525325484740
PEDRO JOSÉ SANTOS CARNEIRO CRUZ,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2884817,CCM,http://lattes.cnpq.br/7902195437806023
RICARDO DE SOUSA SOARES,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1663135,CCM,http://lattes.cnpq.br/3633764108179305
TIAGO SALESSI LINS,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2766800,CCM,http://lattes.cnpq.br/7682824480359505
WLADIMIR NUNES PINHEIRO,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1317315,CCM,https://lattes.cnpq.br/2247242212212922
ADRIANA NASCIMENTO GOMES,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3372718,CCM,http://lattes.cnpq.br/7821888262060383
ANGELA MARIA PEREIRA,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1214335,CCM,http://lattes.cnpq.br/1996365882616714
EMILLY GALVINCIO MONTENEGRO,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1335614,CCM,http://lattes.cnpq.br/4856333724957091
BAGNOLIA ARAUJO COSTA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337384,CCS,http://lattes.cnpq.br/2569484428391315
BARBARA VIVIANA DE OLIVEIRA SANTOS,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1349965,CCS,
CELIDARQUE DA SILVA DIAS,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2485784,CCS,
DAMIAO PERGENTINO DE SOUSA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1543823,CCS,
DANIELE IDALINO JANEBRO XIMENES,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1044521,CCS,
ELOIZA HELENA CAMPANA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3042848,CCS,http://lattes.cnpq.br/8543907865046777
FABIOLA BERNARDO CARNEIRO,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2206971,CCS,
FABIO SANTOS DE SOUZA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2526001,CCS,
FELIPE QUEIROGA SARMENTO GUERRA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1335891,CCS,http://lattes.cnpq.br/4997951182162954
FRANCISCA INES DE SOUZA FREITAS,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3243848,CCS,
FRANCISCO HUMBERTO XAVIER JÚNIOR,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1859738,CCS,http://lattes.cnpq.br/8704684733554389
GABRIEL RODRIGUES MARTINS DE FREITAS,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1720478,CCS,http://lattes.cnpq.br/9805099470985979
HEMERSON IURY FERREIRA MAGALHAES,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1514305,CCS,http://lattes.cnpq.br/4966844003711861
IONALDO JOSE LIMA DINIZ BASILIO,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1972551,CCS,
ISABELE BESERRA SANTOS GOMES,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2366183,CCS,
ISAC ALMEIDA DE MEDEIROS,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1174357,CCS,http://lattes.cnpq.br/3412816427200150
ISLANIA GISELIA ALBUQUERQUE GONCALVES,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3366301,CCS,http://lattes.cnpq.br/1526195647743981
JOAO VIANNEY PEREIRA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=335067,CCS,
JOSEAN FECHINE TAVARES,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2546542,CCS,http://lattes.cnpq.br/6009412640611523
JOSE MARIA BARBOSA FILHO,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6332264,CCS,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4783224H7
JUAN CARLOS RAMOS GONCALVES,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1148219,CCS,lattes.cnpq.br/0104934558803330
LAURO SANTOS FILHO,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=334081,CCS,http://lattes.cnpq.br/1591007130695810
LEONIA MARIA BATISTA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1282788,CCS,http://lattes.cnpq.br/0601720493634706
LUCIANA LUCENA ARANHA DE MACEDO,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1905807,CCS,
MARCELO SOBRAL DA SILVA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6332292,CCS,http://lattes.cnpq.br/5980170934785365
MARGARETH DE FATIMA FORMIGA MELO DINIZ,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=336287,CCS,http://lattes.cnpq.br/4173269414899195
MARIA DE FATIMA VANDERLEI DE SOUZA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337333,CCS,http://lattes.cnpq.br/6609504592713876
MARIANNA VIEIRA SOBRAL,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1632241,CCS,http://lattes.cnpq.br/1036684849301560
PABLO QUEIROZ LOPES,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2664439,CCS,
PAULO MARQUES DA SILVA CAVALCANTI,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1356894,CCS,
ROBSON CAVALCANTE VERAS,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3508139,CCS,http://lattes.cnpq.br/7217783998192557
ROSEANA MARIA BARBOSA MEIRA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6336265,CCS,http://lattes.cnpq.br/9933744225800312
RUI OLIVEIRA MACEDO,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6337230,CCS,
SILVANA TERESA LACERDA JALES,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2115678,CCS,
SOCRATES GOLZIO DOS SANTOS,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3473934,CCS,http://lattes.cnpq.br/9728484144136948
THAIS TELES DE SOUZA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3154328,CCS,http://lattes.cnpq.br/9186731784320252
THOMPSON LOPES DE OLIVEIRA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2439701,CCS,
WALICYRANISON PLINIO DA SILVA ROCHA,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1886867,CCS,http://lattes.cnpq.br/2562169002627604
WALLERI CHRISTINI TORELLI REIS,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1809752,CCS,http://lattes.cnpq.br/2753628629224141
VALNES DA SILVA RODRIGUES JUNIOR,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1083549,CCS,http://lattes.cnpq.br/6489536459329379
AMANDA MARIA MEDEIROS DE ARAUJO LUCK,CCS - DEPARTAMENTO DE CLÍNICA E ODONTOLOGIA SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1807910,CCS,
ANA CAROLINA LYRA DE ALBUQUERQUE,CCS - DEPARTAMENTO DE CLÍNICA E ODONTOLOGIA SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1817668,CCS,
ANDREA GADELHA RIBEIRO TARGINO,CCS - DEPARTAMENTO DE CLÍNICA E ODONTOLOGIA SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2554209,CCS,http://lattes.cnpq.br/9423500927835650
ANDREA SARMENTO QUEIROGA,CCS - DEPARTAMENTO DE CLÍNICA E ODONTOLOGIA SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2042822,CCS,
ANIBAL HENRIQUE BARBOSA LUNA,CCS - DEPARTAMENTO DE CLÍNICA E ODONTOLOGIA SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1658539,CCS,http://lattes.cnpq.br/1855404456671699
BIANCA MARQUES SANTIAGO,CCS - DEPARTAMENTO DE CLÍNICA E ODONTOLOGIA SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2571802,CCS,http://lattes.cnpq.br/4847425436969911
CAROLINA BEZERRA CAVALCANTI NOBREGA,CCS - DEPARTAMENTO DE CLÍNICA E ODONTOLOGIA SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2797187,CCS,
